,artists,explicit,href,id,name,popularity,album_art,album_release_date,artist_names
2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0BezPR1Hn38i8qShQKunSD'}, 'href': 'https://api.spotify.com/v1/artists/0BezPR1Hn38i8qShQKunSD', 'id': '0BezPR1Hn38i8qShQKunSD', 'name': '周深', 'type': 'artist', 'uri': 'spotify:artist:0BezPR1Hn38i8qShQKunSD'}]",False,https://api.spotify.com/v1/tracks/0FfdtQrD9kT42o6Anv4uDn,0FfdtQrD9kT42o6Anv4uDn,大魚 - 唱片版,57,https://i.scdn.co/image/ab67616d0000b273bf24352caf35d83d05519573,2017-11-06,周深
3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2iSn12gFykgv92aTvPiH4s'}, 'href': 'https://api.spotify.com/v1/artists/2iSn12gFykgv92aTvPiH4s', 'id': '2iSn12gFykgv92aTvPiH4s', 'name': 'HAUSER', 'type': 'artist', 'uri': 'spotify:artist:2iSn12gFykgv92aTvPiH4s'}]",False,https://api.spotify.com/v1/tracks/2xCtrN9PYxH6WIOUj06jM6,2xCtrN9PYxH6WIOUj06jM6,River Flows in You,48,https://i.scdn.co/image/ab67616d0000b2733e61a5ce66deccd7ff026866,2019-11-22,HAUSER
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3OpWOvjJnk86geCHrAxkHA'}, 'href': 'https://api.spotify.com/v1/artists/3OpWOvjJnk86geCHrAxkHA', 'id': '3OpWOvjJnk86geCHrAxkHA', 'name': 'Sungha Jung', 'type': 'artist', 'uri': 'spotify:artist:3OpWOvjJnk86geCHrAxkHA'}]",False,https://api.spotify.com/v1/tracks/0Bv0qHGKNiwzDtHzXrjmIn,0Bv0qHGKNiwzDtHzXrjmIn,River Flows In You,44,https://i.scdn.co/image/ab67616d0000b273f3b0035c320ae7048084a7b3,2011-09-21,Sungha Jung
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms'}, 'href': 'https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms', 'id': '1HY2Jd0NmPuamShAr6KMms', 'name': 'Lady Gaga', 'type': 'artist', 'uri': 'spotify:artist:1HY2Jd0NmPuamShAr6KMms'}]",False,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,79,https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2,2018-10-05,Lady Gaga
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX'}, 'href': 'https://api.spotify.com/v1/artists/1zNqDE7qDGCsyzJwohVaoX', 'id': '1zNqDE7qDGCsyzJwohVaoX', 'name': 'Anne-Marie', 'type': 'artist', 'uri': 'spotify:artist:1zNqDE7qDGCsyzJwohVaoX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4'}, 'href': 'https://api.spotify.com/v1/artists/1Hsdzj7Dlq2I7tHP7501T4', 'id': '1Hsdzj7Dlq2I7tHP7501T4', 'name': 'Niall Horan', 'type': 'artist', 'uri': 'spotify:artist:1Hsdzj7Dlq2I7tHP7501T4'}]",False,https://api.spotify.com/v1/tracks/5zqObw7wjBgL9TDiAymxPn,5zqObw7wjBgL9TDiAymxPn,Our Song,80,https://i.scdn.co/image/ab67616d0000b27385ffe4967e68df2e27128b9b,2021-05-21,"Anne-Marie, Niall Horan"
1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T'}, 'href': 'https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T', 'id': '64KEffDW9EtZ1y2vBYgq8T', 'name': 'Marshmello', 'type': 'artist', 'uri': 'spotify:artist:64KEffDW9EtZ1y2vBYgq8T'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD'}, 'href': 'https://api.spotify.com/v1/artists/7gOdHgIoIKoe4i9Tta6qdD', 'id': '7gOdHgIoIKoe4i9Tta6qdD', 'name': 'Jonas Brothers', 'type': 'artist', 'uri': 'spotify:artist:7gOdHgIoIKoe4i9Tta6qdD'}]",False,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),77,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,2021-05-21,"Marshmello, Jonas Brothers"
2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",True,https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM,6PERP62TejQjgHu81OHxgM,good 4 u,96,https://i.scdn.co/image/ab67616d0000b273670ec029374e082f921f9f74,2021-05-14,Olivia Rodrigo
3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26cMerAxjx9GedFt0lMDjm'}, 'href': 'https://api.spotify.com/v1/artists/26cMerAxjx9GedFt0lMDjm', 'id': '26cMerAxjx9GedFt0lMDjm', 'name': 'Bella Poarch', 'type': 'artist', 'uri': 'spotify:artist:26cMerAxjx9GedFt0lMDjm'}]",True,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,89,https://i.scdn.co/image/ab67616d0000b273aeeb722667c831a4f5429ff0,2021-05-14,Bella Poarch
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu'}, 'href': 'https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu', 'id': '4sTQVOfp9vEMCemLw50sbu', 'name': 'Galantis', 'type': 'artist', 'uri': 'spotify:artist:4sTQVOfp9vEMCemLw50sbu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp'}, 'href': 'https://api.spotify.com/v1/artists/3e7awlrlDSwF3iM0WBjGMp', 'id': '3e7awlrlDSwF3iM0WBjGMp', 'name': 'Little Mix', 'type': 'artist', 'uri': 'spotify:artist:3e7awlrlDSwF3iM0WBjGMp'}]",False,https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),81,https://i.scdn.co/image/ab67616d0000b273f4bfb27a5cba871dad09e26d,2021-05-20,"Galantis, David Guetta, Little Mix"
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'}, 'href': 'https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq', 'id': '7jVv8c5Fj3E9VhNjxT4snq', 'name': 'Lil Nas X', 'type': 'artist', 'uri': 'spotify:artist:7jVv8c5Fj3E9VhNjxT4snq'}]",False,https://api.spotify.com/v1/tracks/34eF4BoV8FPk0uhAAoqU7h,34eF4BoV8FPk0uhAAoqU7h,SUN GOES DOWN,83,https://i.scdn.co/image/ab67616d0000b2736ef577667129d9351056d6d9,2021-05-21,Lil Nas X
6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RJFJWYgtgWktosLrUDzff'}, 'href': 'https://api.spotify.com/v1/artists/5RJFJWYgtgWktosLrUDzff', 'id': '5RJFJWYgtgWktosLrUDzff', 'name': 'Griff', 'type': 'artist', 'uri': 'spotify:artist:5RJFJWYgtgWktosLrUDzff'}]",False,https://api.spotify.com/v1/tracks/6xw8ld1ztoCKifwTN6uGDq,6xw8ld1ztoCKifwTN6uGDq,Black Hole,78,https://i.scdn.co/image/ab67616d0000b2732669eb42a410be2e300ca761,2021-01-18,Griff
7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",False,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,traitor,90,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2021-05-21,Olivia Rodrigo
8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7oPxPZSk7y5q0fhzpmX5Gi'}, 'href': 'https://api.spotify.com/v1/artists/7oPxPZSk7y5q0fhzpmX5Gi', 'id': '7oPxPZSk7y5q0fhzpmX5Gi', 'name': 'SEB', 'type': 'artist', 'uri': 'spotify:artist:7oPxPZSk7y5q0fhzpmX5Gi'}]",False,https://api.spotify.com/v1/tracks/73M0rMVx5CWE8M4uATSsto,73M0rMVx5CWE8M4uATSsto,seaside_demo,72,https://i.scdn.co/image/ab67616d0000b2738e7fc05a3d8a67f93f589016,2021-05-17,SEB
9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym'}, 'href': 'https://api.spotify.com/v1/artists/45dkTj5sMRSjrmBSBeiHym', 'id': '45dkTj5sMRSjrmBSBeiHym', 'name': 'Tate McRae', 'type': 'artist', 'uri': 'spotify:artist:45dkTj5sMRSjrmBSBeiHym'}]",False,https://api.spotify.com/v1/tracks/3gHMshV2IfQAM3YWwKXOlQ,3gHMshV2IfQAM3YWwKXOlQ,Darkest Hour - from the Amazon Original Series PANIC,56,https://i.scdn.co/image/ab67616d0000b27376a729957dd4725869df54ab,2021-03-22,Tate McRae
10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/03d2mJXSMtuPI0nIvLnhoS'}, 'href': 'https://api.spotify.com/v1/artists/03d2mJXSMtuPI0nIvLnhoS', 'id': '03d2mJXSMtuPI0nIvLnhoS', 'name': 'Zoe Wees', 'type': 'artist', 'uri': 'spotify:artist:03d2mJXSMtuPI0nIvLnhoS'}]",False,https://api.spotify.com/v1/tracks/7eEcVUDXfIaZPq4kwhPIML,7eEcVUDXfIaZPq4kwhPIML,Hold Me Like You Used To,70,https://i.scdn.co/image/ab67616d0000b27348faa9b7d169a41dc1def89f,2021-05-21,Zoe Wees
11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",True,https://api.spotify.com/v1/tracks/4iHMpfDjapiXaYUv41Ssvq,4iHMpfDjapiXaYUv41Ssvq,Lucid Dreams (feat. Lil Uzi Vert) - Remix,64,https://i.scdn.co/image/ab67616d0000b2735b611f942ee0f9c4e431407f,2021-05-28,"Juice WRLD, Lil Uzi Vert"
12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg'}, 'href': 'https://api.spotify.com/v1/artists/45eNHdiiabvmbp4erw26rg', 'id': '45eNHdiiabvmbp4erw26rg', 'name': 'ILLENIUM', 'type': 'artist', 'uri': 'spotify:artist:45eNHdiiabvmbp4erw26rg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6eVWXmKBW7Iltub01D9R1c'}, 'href': 'https://api.spotify.com/v1/artists/6eVWXmKBW7Iltub01D9R1c', 'id': '6eVWXmKBW7Iltub01D9R1c', 'name': 'Valerie Broussard', 'type': 'artist', 'uri': 'spotify:artist:6eVWXmKBW7Iltub01D9R1c'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/757FXqX0Osk2pqtgv4E5v4'}, 'href': 'https://api.spotify.com/v1/artists/757FXqX0Osk2pqtgv4E5v4', 'id': '757FXqX0Osk2pqtgv4E5v4', 'name': 'Nurko', 'type': 'artist', 'uri': 'spotify:artist:757FXqX0Osk2pqtgv4E5v4'}]",False,https://api.spotify.com/v1/tracks/0PMNxtgeNSmPPp4aiA4T8F,0PMNxtgeNSmPPp4aiA4T8F,Sideways,73,https://i.scdn.co/image/ab67616d0000b273e5a47406575464ef9d333af1,2021-05-07,"ILLENIUM, Valerie Broussard, Nurko"
13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/20gsENnposVs2I4rQ5kvrf'}, 'href': 'https://api.spotify.com/v1/artists/20gsENnposVs2I4rQ5kvrf', 'id': '20gsENnposVs2I4rQ5kvrf', 'name': 'Sam Feldt', 'type': 'artist', 'uri': 'spotify:artist:20gsENnposVs2I4rQ5kvrf'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6L1XC7NrmgWRlwAeLJvVtA'}, 'href': 'https://api.spotify.com/v1/artists/6L1XC7NrmgWRlwAeLJvVtA', 'id': '6L1XC7NrmgWRlwAeLJvVtA', 'name': 'Sam Fischer', 'type': 'artist', 'uri': 'spotify:artist:6L1XC7NrmgWRlwAeLJvVtA'}]",False,https://api.spotify.com/v1/tracks/6VYIVgVqEIwzRwpJz5rMa4,6VYIVgVqEIwzRwpJz5rMa4,Pick Me Up,57,https://i.scdn.co/image/ab67616d0000b27345b802485b79ab7312863652,2021-05-28,"Sam Feldt, Sam Fischer"
14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg'}, 'href': 'https://api.spotify.com/v1/artists/1Xylc3o4UrD53lo9CvFvVg', 'id': '1Xylc3o4UrD53lo9CvFvVg', 'name': 'Zara Larsson', 'type': 'artist', 'uri': 'spotify:artist:1Xylc3o4UrD53lo9CvFvVg'}]",False,https://api.spotify.com/v1/tracks/00uY4XZhrmcr3VLHvLba10,00uY4XZhrmcr3VLHvLba10,Morning,69,https://i.scdn.co/image/ab67616d0000b273c62df14d47d9e3d4fb03b88a,2021-05-21,Zara Larsson
15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Dd3NScHWwnW6obMFbl1BH'}, 'href': 'https://api.spotify.com/v1/artists/6Dd3NScHWwnW6obMFbl1BH', 'id': '6Dd3NScHWwnW6obMFbl1BH', 'name': 'Daya', 'type': 'artist', 'uri': 'spotify:artist:6Dd3NScHWwnW6obMFbl1BH'}]",False,https://api.spotify.com/v1/tracks/5Cbc3v4DKzrwQAv3hlA9Hn,5Cbc3v4DKzrwQAv3hlA9Hn,The Difference,67,https://i.scdn.co/image/ab67616d0000b273c2e0074e3d3a3b3724c561a1,2021-05-14,Daya
16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",False,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,2TOzTqQXNmR2zDJXihjZ2e,enough for you,89,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2021-05-21,Olivia Rodrigo
17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX'}, 'href': 'https://api.spotify.com/v1/artists/3Nrfpe0tUJi4K4DXYWgMUX', 'id': '3Nrfpe0tUJi4K4DXYWgMUX', 'name': 'BTS', 'type': 'artist', 'uri': 'spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX'}]",False,https://api.spotify.com/v1/tracks/3VqeTFIvhxu3DIe4eZVzGq,3VqeTFIvhxu3DIe4eZVzGq,Butter,98,https://i.scdn.co/image/ab67616d0000b273ed656680374294d5217193fa,2021-05-21,BTS
18,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",False,https://api.spotify.com/v1/tracks/2UbVnbE5FH6008mAm6Mmgw,2UbVnbE5FH6008mAm6Mmgw,Run,85,https://i.scdn.co/image/ab67616d0000b2738120d2b107af14b1bf67cd06,2021-05-05,OneRepublic
19,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx'}, 'href': 'https://api.spotify.com/v1/artists/3YQKmKGau1PzlVlkL1iodx', 'id': '3YQKmKGau1PzlVlkL1iodx', 'name': 'Twenty One Pilots', 'type': 'artist', 'uri': 'spotify:artist:3YQKmKGau1PzlVlkL1iodx'}]",False,https://api.spotify.com/v1/tracks/3DVQRyBEhnRxz2bYqFNPEI,3DVQRyBEhnRxz2bYqFNPEI,Saturday,73,https://i.scdn.co/image/ab67616d0000b2735e41e2e6e5b8d6ec618dc4b4,2021-05-18,Twenty One Pilots
20,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RJFJWYgtgWktosLrUDzff'}, 'href': 'https://api.spotify.com/v1/artists/5RJFJWYgtgWktosLrUDzff', 'id': '5RJFJWYgtgWktosLrUDzff', 'name': 'Griff', 'type': 'artist', 'uri': 'spotify:artist:5RJFJWYgtgWktosLrUDzff'}]",False,https://api.spotify.com/v1/tracks/032DRv0baStN644jRO2lMV,032DRv0baStN644jRO2lMV,One Foot in Front of the Other,57,https://i.scdn.co/image/ab67616d0000b2739e081f380b901f00c97876e7,2021-05-27,Griff
21,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3DKkhRCGOG4e8IUPYFPfWs'}, 'href': 'https://api.spotify.com/v1/artists/3DKkhRCGOG4e8IUPYFPfWs', 'id': '3DKkhRCGOG4e8IUPYFPfWs', 'name': 'Dixie', 'type': 'artist', 'uri': 'spotify:artist:3DKkhRCGOG4e8IUPYFPfWs'}]",True,https://api.spotify.com/v1/tracks/1AXJqw8lCf3chqvgq4U8mA,1AXJqw8lCf3chqvgq4U8mA,FUCKBOY,76,https://i.scdn.co/image/ab67616d0000b273f8e038fc8133de5517ff5a0a,2021-05-14,Dixie
22,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT'}, 'href': 'https://api.spotify.com/v1/artists/10exVja0key0uqUkk6LJRT', 'id': '10exVja0key0uqUkk6LJRT', 'name': 'Vance Joy', 'type': 'artist', 'uri': 'spotify:artist:10exVja0key0uqUkk6LJRT'}]",False,https://api.spotify.com/v1/tracks/5YqdiryRmdAzYFlxo43hAJ,5YqdiryRmdAzYFlxo43hAJ,Missing Piece,71,https://i.scdn.co/image/ab67616d0000b27338da495cd8cb713b1980f657,2021-05-19,Vance Joy
23,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",True,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,2tGvwE8GcFKwNdAXMnlbfl,happier,89,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2021-05-21,Olivia Rodrigo
24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/49YbNTLaaAbZHLtDI2aPGL'}, 'href': 'https://api.spotify.com/v1/artists/49YbNTLaaAbZHLtDI2aPGL', 'id': '49YbNTLaaAbZHLtDI2aPGL', 'name': 'Tesher', 'type': 'artist', 'uri': 'spotify:artist:49YbNTLaaAbZHLtDI2aPGL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y'}, 'href': 'https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y', 'id': '07YZf4WDAMNwqr4jfgOZ8y', 'name': 'Jason Derulo', 'type': 'artist', 'uri': 'spotify:artist:07YZf4WDAMNwqr4jfgOZ8y'}]",True,https://api.spotify.com/v1/tracks/6FvSS3Goz7OC8oCC2eWqe8,6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),56,https://i.scdn.co/image/ab67616d0000b273a56f3d8136a0690b75b419d8,2021-05-28,"Tesher, Jason Derulo"
25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq'}, 'href': 'https://api.spotify.com/v1/artists/1mcTU81TzQhprhouKaTkpq', 'id': '1mcTU81TzQhprhouKaTkpq', 'name': 'Rauw Alejandro', 'type': 'artist', 'uri': 'spotify:artist:1mcTU81TzQhprhouKaTkpq'}]",False,https://api.spotify.com/v1/tracks/4fSIb4hdOQ151TILNsSEaF,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,87,https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795,2021-05-20,Rauw Alejandro
26,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7'}, 'href': 'https://api.spotify.com/v1/artists/7f5Zgnp2spUuuzKplmRkt7', 'id': '7f5Zgnp2spUuuzKplmRkt7', 'name': 'Lost Frequencies', 'type': 'artist', 'uri': 'spotify:artist:7f5Zgnp2spUuuzKplmRkt7'}]",False,https://api.spotify.com/v1/tracks/7HXBG0W8gFJwHUh5mVF9tf,7HXBG0W8gFJwHUh5mVF9tf,Rise,80,https://i.scdn.co/image/ab67616d0000b27397af9e1f4cee5d4e16925042,2021-03-19,Lost Frequencies
27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X'}, 'href': 'https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X', 'id': '6jJ0s89eD6GaHleKKya26X', 'name': 'Katy Perry', 'type': 'artist', 'uri': 'spotify:artist:6jJ0s89eD6GaHleKKya26X'}]",False,https://api.spotify.com/v1/tracks/63eV5hreY9feQP2CmYavpj,63eV5hreY9feQP2CmYavpj,Electric,78,https://i.scdn.co/image/ab67616d0000b27390acd1669192dc34cae79608,2021-05-14,Katy Perry
28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov'}, 'href': 'https://api.spotify.com/v1/artists/5IH6FPUwQTxPSXurCrcIov', 'id': '5IH6FPUwQTxPSXurCrcIov', 'name': 'Alec Benjamin', 'type': 'artist', 'uri': 'spotify:artist:5IH6FPUwQTxPSXurCrcIov'}]",False,https://api.spotify.com/v1/tracks/6XdHZr9iXdqc4Q76wtgbqr,6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,75,https://i.scdn.co/image/ab67616d0000b273fe534ab65313f8495ffc52b9,2021-04-30,Alec Benjamin
29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u'}, 'href': 'https://api.spotify.com/v1/artists/4ETSs924pXMzjIeD6E9b4u', 'id': '4ETSs924pXMzjIeD6E9b4u', 'name': 'Surfaces', 'type': 'artist', 'uri': 'spotify:artist:4ETSs924pXMzjIeD6E9b4u'}]",False,https://api.spotify.com/v1/tracks/5Ne1q9Hv3l2NHBA3Agt8WT,5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,77,https://i.scdn.co/image/ab67616d0000b2730011e7236c7e36e6f934248c,2021-04-09,Surfaces
30,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kCO8LXN1usaOPL3iEE28I'}, 'href': 'https://api.spotify.com/v1/artists/2kCO8LXN1usaOPL3iEE28I', 'id': '2kCO8LXN1usaOPL3iEE28I', 'name': 'Tai Verdes', 'type': 'artist', 'uri': 'spotify:artist:2kCO8LXN1usaOPL3iEE28I'}]",True,https://api.spotify.com/v1/tracks/1v3Ozpbcx2B926aVW0UuXk,1v3Ozpbcx2B926aVW0UuXk,A-O-K,72,https://i.scdn.co/image/ab67616d0000b273b63ef05045fce5c0fec1a9df,2021-05-06,Tai Verdes
31,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0'}, 'href': 'https://api.spotify.com/v1/artists/6MPCFvOQv5cIGfw3jODMF0', 'id': '6MPCFvOQv5cIGfw3jODMF0', 'name': 'Internet Money', 'type': 'artist', 'uri': 'spotify:artist:6MPCFvOQv5cIGfw3jODMF0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs'}, 'href': 'https://api.spotify.com/v1/artists/4Gso3d4CscCijv0lmajZWs', 'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver', 'type': 'artist', 'uri': 'spotify:artist:4Gso3d4CscCijv0lmajZWs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",True,https://api.spotify.com/v1/tracks/2IePEfMAtqWS6rLXXFZIgI,2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",80,https://i.scdn.co/image/ab67616d0000b27343283b8f1e8a22fbfc82f4c4,2021-05-13,"Internet Money, Gunna, Don Toliver, Lil Uzi Vert"
32,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo'}, 'href': 'https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo', 'id': '4Ga1P7PMIsmqEZqhYZQgDo', 'name': 'Lil Tecca', 'type': 'artist', 'uri': 'spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo'}]",True,https://api.spotify.com/v1/tracks/21UkXrc9kD48rNpTMI2ecz,21UkXrc9kD48rNpTMI2ecz,Never Left,84,https://i.scdn.co/image/ab67616d0000b2731439395184efdb67631ea5e3,2021-05-06,Lil Tecca
